"LinkIndec","Provincia","Partido","Localidad","Velocidad","Accesos"
"14063160","CORDOBA","Marcos Juárez","Leones","50","248"
"14063160","CORDOBA","Marcos Juárez","Leones","100","1.744"
"14063160","CORDOBA","Marcos Juárez","Leones","300","875"
"14063160","CORDOBA","Marcos Juárez","Leones","500","13"
"14063160","CORDOBA","Marcos Juárez","Leones","1000","8"
"14063160","CORDOBA","Marcos Juárez","Leones","226,5","56"
"14063170","CORDOBA","Marcos Juárez","Los Surgentes","4","535"
"14063170","CORDOBA","Marcos Juárez","Los Surgentes","0,5","1"
"14063170","CORDOBA","Marcos Juárez","Los Surgentes","5","47"
"14063170","CORDOBA","Marcos Juárez","Los Surgentes","6","9"
"14063170","CORDOBA","Marcos Juárez","Los Surgentes","8","8"
"14063170","CORDOBA","Marcos Juárez","Los Surgentes","10","229"
"14063170","CORDOBA","Marcos Juárez","Los Surgentes","15","37"
"14063170","CORDOBA","Marcos Juárez","Los Surgentes","20","18"
"14063170","CORDOBA","Marcos Juárez","Los Surgentes","30","16"
"14063170","CORDOBA","Marcos Juárez","Los Surgentes","226,5","11"
"14063180","CORDOBA","Marcos Juárez","Marcos Juárez","0","18"
"14063180","CORDOBA","Marcos Juárez","Marcos Juárez","1","5"
"14063180","CORDOBA","Marcos Juárez","Marcos Juárez","2","4"
"14063180","CORDOBA","Marcos Juárez","Marcos Juárez","3","35"
"14063180","CORDOBA","Marcos Juárez","Marcos Juárez","4","55"
"14063180","CORDOBA","Marcos Juárez","Marcos Juárez","5","7"
"14063180","CORDOBA","Marcos Juárez","Marcos Juárez","6","115"
"14063180","CORDOBA","Marcos Juárez","Marcos Juárez","7","16"
"14063180","CORDOBA","Marcos Juárez","Marcos Juárez","8","6"
"14063180","CORDOBA","Marcos Juárez","Marcos Juárez","9","3"
"14063180","CORDOBA","Marcos Juárez","Marcos Juárez","10","31"
"14063180","CORDOBA","Marcos Juárez","Marcos Juárez","11","2"
"14063180","CORDOBA","Marcos Juárez","Marcos Juárez","15","4"
"14063180","CORDOBA","Marcos Juárez","Marcos Juárez","50","3.633"
"14063180","CORDOBA","Marcos Juárez","Marcos Juárez","100","4.217"
"14063180","CORDOBA","Marcos Juárez","Marcos Juárez","200","424"
"14063180","CORDOBA","Marcos Juárez","Marcos Juárez","300","3.066"
"14063180","CORDOBA","Marcos Juárez","Marcos Juárez","500","36"
"14063180","CORDOBA","Marcos Juárez","Marcos Juárez","1000","60"
"14063180","CORDOBA","Marcos Juárez","Marcos Juárez","226,5","100"
"14063190","CORDOBA","Marcos Juárez","Monte Buey","3,5","1.563"
"14063190","CORDOBA","Marcos Juárez","Monte Buey","226,5","25"
"14063020","CORDOBA","Marcos Juárez","Noetinger","226,5","3"
"0","CORDOBA","Marcos Juárez","Otros","226,5","39"
"14063210","CORDOBA","Marcos Juárez","Saira","0","263"
"14063210","CORDOBA","Marcos Juárez","Saira","226,5","9"
"14063220","CORDOBA","Marcos Juárez","Saladillo","226,5","7"
"14063230","CORDOBA","Marcos Juárez","Villa Elisa","6","1"
"14063230","CORDOBA","Marcos Juárez","Villa Elisa","15","1"
"14063230","CORDOBA","Marcos Juárez","Villa Elisa","45","4"
"14063230","CORDOBA","Marcos Juárez","Villa Elisa","50","35"
"14063230","CORDOBA","Marcos Juárez","Villa Elisa","100","284"
"14063230","CORDOBA","Marcos Juárez","Villa Elisa","200","3"
"14063230","CORDOBA","Marcos Juárez","Villa Elisa","300","1.573"
"14063230","CORDOBA","Marcos Juárez","Villa Elisa","500","14"
"14063230","CORDOBA","Marcos Juárez","Villa Elisa","600","353"
"14063230","CORDOBA","Marcos Juárez","Villa Elisa","700","2"
"14063230","CORDOBA","Marcos Juárez","Villa Elisa","800","50"
"14063230","CORDOBA","Marcos Juárez","Villa Elisa","940","172"
"14063230","CORDOBA","Marcos Juárez","Villa Elisa","226,5","7"
"14070010","CORDOBA","Minas","Ciénaga del Coro","226,5","12"
"14070020","CORDOBA","Minas","El Chacho","6","25"
"14070020","CORDOBA","Minas","El Chacho","226,5","2"
"14070030","CORDOBA","Minas","Estancia de Guadalupe","6","3"
"14070030","CORDOBA","Minas","Estancia de Guadalupe","226,5","8"
"14070040","CORDOBA","Minas","Guasapampa","226,5","9"
"14070050","CORDOBA","Minas","La Playa","6","2"
"14070050","CORDOBA","Minas","La Playa","10","10"
"14070050","CORDOBA","Minas","La Playa","226,5","6"
"0","CORDOBA","Minas","Otros","226,5","45"
"14070060","CORDOBA","Minas","San Carlos Minas","0","2"
"14070060","CORDOBA","Minas","San Carlos Minas","6","8"
"14070060","CORDOBA","Minas","San Carlos Minas","10","111"
"14070060","CORDOBA","Minas","San Carlos Minas","15","15"
"14070060","CORDOBA","Minas","San Carlos Minas","226,5","38"
"14070070","CORDOBA","Minas","Talaini","226,5","13"
"14070080","CORDOBA","Minas","Tosno","3","5"
"14070080","CORDOBA","Minas","Tosno","6","3"
"14070080","CORDOBA","Minas","Tosno","226,5","11"
"0","CORDOBA","Otros","Otros","0","0"
"0","CORDOBA","OTROS","OTROS","6","264"
"0","CORDOBA","OTROS","OTROS","10","4"
"14077010","CORDOBA","Pocho","Chancani","12","12"
"14077010","CORDOBA","Pocho","Chancani","226,5","11"
"14077020","CORDOBA","Pocho","Las Palmas","226,5","26"
"14077030","CORDOBA","Pocho","Los Talares","226,5","3"
"0","CORDOBA","Pocho","Otros","226,5","20"
"14077040","CORDOBA","Pocho","Salsacate","0","3"
"14077040","CORDOBA","Pocho","Salsacate","3","2"
"14077040","CORDOBA","Pocho","Salsacate","0,5","1"
"14077040","CORDOBA","Pocho","Salsacate","6","1"
"14077040","CORDOBA","Pocho","Salsacate","10","39"
"14077040","CORDOBA","Pocho","Salsacate","15","7"
"14077040","CORDOBA","Pocho","Salsacate","226,5","20"
"14077050","CORDOBA","Pocho","San Gerónimo","226,5","5"
"14077060","CORDOBA","Pocho","Tala Cañada","226,5","12"
"14077070","CORDOBA","Pocho","Taninga","226,5","7"
"14077080","CORDOBA","Pocho","Villa de Pocho","226,5","5"
"14084010","CORDOBA","Presidente Roque Sáenz Peña","General Levalle","0","2"
"14084010","CORDOBA","Presidente Roque Sáenz Peña","General Levalle","1","4"
"14084010","CORDOBA","Presidente Roque Sáenz Peña","General Levalle","2","2"
"14084010","CORDOBA","Presidente Roque Sáenz Peña","General Levalle","5","2"
"14084010","CORDOBA","Presidente Roque Sáenz Peña","General Levalle","6","600"
"14084010","CORDOBA","Presidente Roque Sáenz Peña","General Levalle","10","791"
"14084010","CORDOBA","Presidente Roque Sáenz Peña","General Levalle","12","640"
"14084010","CORDOBA","Presidente Roque Sáenz Peña","General Levalle","15","222"
"14084010","CORDOBA","Presidente Roque Sáenz Peña","General Levalle","30","174"
"14084010","CORDOBA","Presidente Roque Sáenz Peña","General Levalle","40","23"
"14084010","CORDOBA","Presidente Roque Sáenz Peña","General Levalle","50","132"
"14084010","CORDOBA","Presidente Roque Sáenz Peña","General Levalle","100","140"
"14084010","CORDOBA","Presidente Roque Sáenz Peña","General Levalle","226,5","43"
"14084030","CORDOBA","Presidente Roque Sáenz Peña","Laboulaye","0","701"
"14084030","CORDOBA","Presidente Roque Sáenz Peña","Laboulaye","1","14"
"14084030","CORDOBA","Presidente Roque Sáenz Peña","Laboulaye","3","23"
"14084030","CORDOBA","Presidente Roque Sáenz Peña","Laboulaye","4","347"
"14084030","CORDOBA","Presidente Roque Sáenz Peña","Laboulaye","5","1"
"14084030","CORDOBA","Presidente Roque Sáenz Peña","Laboulaye","6","114"
"14084030","CORDOBA","Presidente Roque Sáenz Peña","Laboulaye","10","206"
"14084030","CORDOBA","Presidente Roque Sáenz Peña","Laboulaye","15","43"
"14084030","CORDOBA","Presidente Roque Sáenz Peña","Laboulaye","20","4"
"14084030","CORDOBA","Presidente Roque Sáenz Peña","Laboulaye","30","1"
"14084030","CORDOBA","Presidente Roque Sáenz Peña","Laboulaye","50","257"
"14084030","CORDOBA","Presidente Roque Sáenz Peña","Laboulaye","100","2.921"
"14084030","CORDOBA","Presidente Roque Sáenz Peña","Laboulaye","300","4.259"
"14084030","CORDOBA","Presidente Roque Sáenz Peña","Laboulaye","500","18"
"14084030","CORDOBA","Presidente Roque Sáenz Peña","Laboulaye","226,5","130"
"14084020","CORDOBA","Presidente Roque Sáenz Peña","La Cesira","2","78"
"14084020","CORDOBA","Presidente Roque Sáenz Peña","La Cesira","4","314"
"14084020","CORDOBA","Presidente Roque Sáenz Peña","La Cesira","0,5","1"
"14084020","CORDOBA","Presidente Roque Sáenz Peña","La Cesira","6","38"
"14084020","CORDOBA","Presidente Roque Sáenz Peña","La Cesira","10","19"
"14084020","CORDOBA","Presidente Roque Sáenz Peña","La Cesira","20","1"
"14084020","CORDOBA","Presidente Roque Sáenz Peña","La Cesira","40","1"
"14084020","CORDOBA","Presidente Roque Sáenz Peña","La Cesira","100","1"
"14084020","CORDOBA","Presidente Roque Sáenz Peña","La Cesira","226,5","11"
"14084040","CORDOBA","Presidente Roque Sáenz Peña","Leguizamón","226,5","2"
"14084050","CORDOBA","Presidente Roque Sáenz Peña","Melo","2","410"
"14084050","CORDOBA","Presidente Roque Sáenz Peña","Melo","226,5","9"
"0","CORDOBA","Presidente Roque Sáenz Peña","Otros","226,5","67"
"14084060","CORDOBA","Presidente Roque Sáenz Peña","Río Bamba","10","28"
